sim_clct0_pid,sim_clct0_nhit,sim_clct0_cc_code,sim_clct0_bend,sim_clct0_slope,sim_clct0_KeyHalfStrip,sim_clct0_KeyQuartStrip,sim_clct0_KeyEighthStrip,sim_clct1_pid,sim_clct1_nhit,sim_clct1_cc_code,sim_clct1_bend,sim_clct1_slope,sim_clct1_KeyHalfStrip,sim_clct1_KeyQuartStrip,sim_clct1_KeyEighthStrip
10,6,4095,1,0,32,64,129,7,4,827,1,6,22,45,91
10,6,3818,1,1,127,255,510,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,767,0,1,59,118,236,0,0,0,0,0,0,0,0
10,5,3903,0,0,98,196,393,0,0,0,0,0,0,0,0
10,5,2703,0,1,83,167,335,0,0,0,0,0,0,0,0
10,6,4078,1,1,74,149,299,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,3967,0,0,118,236,472,0,0,0,0,0,0,0,0
10,6,4095,1,0,27,54,109,0,0,0,0,0,0,0,0
10,6,3071,0,1,131,262,525,0,0,0,0,0,0,0,0
5,4,213,1,10,33,67,134,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,127,0,10,131,262,524,0,0,0,0,0,0,0,0
9,4,462,1,4,37,74,148,0,0,0,0,0,0,0,0
10,6,2746,0,0,8,17,34,8,4,1123,0,3,1,2,5
3,5,2924,1,13,135,271,542,6,4,1227,0,8,144,288,576
10,6,3835,0,0,15,30,60,6,5,1396,0,7,8,16,33
10,6,4095,1,0,144,288,577,0,0,0,0,0,0,0,0
10,4,3207,1,0,38,77,154,0,0,0,0,0,0,0,0
10,5,1253,1,0,94,189,379,0,0,0,0,0,0,0,0
10,6,2901,1,2,111,223,446,0,0,0,0,0,0,0,0
10,5,3327,1,0,38,76,153,0,0,0,0,0,0,0,0
10,6,2731,0,1,147,295,590,10,6,2794,1,0,155,311,622
10,5,3327,1,0,2,4,9,0,0,0,0,0,0,0,0
10,4,2236,0,2,53,106,212,0,0,0,0,0,0,0,0
6,6,1726,0,7,138,276,552,0,0,0,0,0,0,0,0
10,6,4095,1,0,87,174,349,0,0,0,0,0,0,0,0
10,5,2723,0,1,70,141,282,0,0,0,0,0,0,0,0
10,6,4015,1,0,30,60,120,0,0,0,0,0,0,0,0
10,5,1419,0,2,126,252,505,0,0,0,0,0,0,0,0
10,6,4095,1,0,113,226,453,0,0,0,0,0,0,0,0
10,5,2239,0,1,31,62,124,10,5,1714,0,1,38,77,154
10,5,4092,0,0,96,192,385,0,0,0,0,0,0,0,0
10,6,1722,0,1,60,120,241,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,99,198,397,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,3262,1,0,3,7,15,5,4,1009,1,9,12,24,49
10,6,2794,1,0,3,7,14,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,1308,0,8,46,92,185,0,0,0,0,0,0,0,0
10,6,4095,1,0,133,266,533,0,0,0,0,0,0,0,0
10,6,4095,1,0,24,48,97,0,0,0,0,0,0,0,0
10,6,3822,1,0,13,27,55,0,0,0,0,0,0,0,0
3,4,229,1,15,11,23,46,0,0,0,0,0,0,0,0
8,5,505,0,4,156,313,627,10,4,455,0,1,132,264,529
10,5,3899,1,0,73,146,292,0,0,0,0,0,0,0,0
10,6,2751,0,2,85,170,340,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,3979,1,0,29,59,119,0,0,0,0,0,0,0,0
10,6,2794,1,0,129,259,518,10,4,333,0,1,108,217,435
10,4,689,1,1,20,40,81,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2723,0,1,56,113,226,0,0,0,0,0,0,0,0
10,5,2603,0,1,110,221,442,0,0,0,0,0,0,0,0
10,4,994,1,2,55,111,223,9,4,969,1,4,79,159,318
10,6,4095,1,0,105,210,421,0,0,0,0,0,0,0,0
4,5,1443,0,9,36,73,147,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4094,1,1,45,90,180,0,0,0,0,0,0,0,0
10,5,1023,1,0,24,48,97,0,0,0,0,0,0,0,0
10,6,4095,1,0,135,270,541,0,0,0,0,0,0,0,0
3,5,3887,1,13,107,214,429,0,0,0,0,0,0,0,0
10,6,2734,0,0,42,85,170,0,0,0,0,0,0,0,0
10,6,4095,1,0,68,136,273,0,0,0,0,0,0,0,0
10,5,4047,0,0,89,178,357,10,4,3114,1,1,80,161,322
10,6,4095,1,0,102,204,409,0,0,0,0,0,0,0,0
10,6,4095,1,0,57,114,229,0,0,0,0,0,0,0,0
10,6,4095,1,0,10,20,41,0,0,0,0,0,0,0,0
3,4,996,1,15,6,12,24,0,0,0,0,0,0,0,0
10,6,2731,0,1,146,293,586,10,4,235,0,0,134,269,539
10,6,2746,0,0,74,149,298,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,134,268,537,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,843,0,0,2,5,10,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,11,22,45,0,0,0,0,0,0,0,0
10,4,187,0,1,3,7,15,0,0,0,0,0,0,0,0
10,5,4047,0,0,148,296,593,0,0,0,0,0,0,0,0
8,5,1388,0,4,156,312,625,0,0,0,0,0,0,0,0
10,4,3633,1,2,76,152,305,0,0,0,0,0,0,0,0
10,6,4095,1,0,121,242,485,0,0,0,0,0,0,0,0
10,4,2575,0,1,156,312,624,0,0,0,0,0,0,0,0
10,5,3615,0,0,13,27,55,0,0,0,0,0,0,0,0
7,6,2966,1,7,2,5,10,0,0,0,0,0,0,0,0
2,4,3040,0,13,139,279,559,0,0,0,0,0,0,0,0
10,4,1488,0,1,28,56,112,0,0,0,0,0,0,0,0
10,6,4095,1,0,130,260,521,0,0,0,0,0,0,0,0
10,6,4095,1,0,115,230,461,0,0,0,0,0,0,0,0
10,6,1710,0,1,43,86,173,0,0,0,0,0,0,0,0
2,5,2040,0,15,149,298,596,0,0,0,0,0,0,0,0
3,4,3984,1,15,9,19,38,0,0,0,0,0,0,0,0
7,5,3322,1,7,22,45,90,2,4,3591,0,12,16,32,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,1007,1,0,137,274,548,0,0,0,0,0,0,0,0
10,4,3279,1,0,22,44,89,0,0,0,0,0,0,0,0
10,6,3839,0,0,117,234,469,0,0,0,0,0,0,0,0
6,5,3708,0,6,53,106,212,3,5,3302,1,14,27,55,110
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,3006,0,0,106,213,427,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,4092,0,0,44,88,177,0,0,0,0,0,0,0,0
10,6,2795,0,0,115,231,463,0,0,0,0,0,0,0,0
10,5,3327,1,0,56,112,225,0,0,0,0,0,0,0,0
10,5,3327,1,0,102,204,409,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,687,0,8,143,286,572,0,0,0,0,0,0,0,0
7,5,4072,1,8,16,32,65,0,0,0,0,0,0,0,0
10,5,2606,0,0,5,11,22,0,0,0,0,0,0,0,0
10,6,4095,1,0,155,310,621,0,0,0,0,0,0,0,0
10,6,4095,1,0,31,62,125,0,0,0,0,0,0,0,0
10,6,3071,0,1,127,254,509,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,100,200,401,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,3871,1,6,117,235,470,4,5,3637,0,10,106,212,424
10,6,4095,1,0,36,72,145,3,5,3756,1,14,47,95,190
10,5,4047,0,0,51,102,205,0,0,0,0,0,0,0,0
10,5,4092,0,0,106,212,425,0,0,0,0,0,0,0,0
7,6,1509,1,6,41,82,165,0,0,0,0,0,0,0,0
10,6,4095,1,0,116,232,465,2,4,1252,0,14,139,278,557
10,4,4035,1,0,65,130,261,0,0,0,0,0,0,0,0
10,5,4047,0,0,94,188,377,0,0,0,0,0,0,0,0
10,6,3675,1,0,77,154,309,10,6,2747,0,1,88,177,355
10,6,4095,1,0,71,142,285,0,0,0,0,0,0,0,0
6,4,95,0,6,65,131,263,0,0,0,0,0,0,0,0
10,6,4095,1,0,46,92,185,0,0,0,0,0,0,0,0
10,5,4047,0,0,124,248,497,0,0,0,0,0,0,0,0
7,5,2613,1,7,56,113,226,5,4,237,1,9,14,28,57
10,6,4095,1,0,83,166,333,0,0,0,0,0,0,0,0
10,4,4035,1,0,76,152,305,0,0,0,0,0,0,0,0
10,6,4095,1,0,50,100,201,0,0,0,0,0,0,0,0
10,6,4095,1,0,109,218,437,0,0,0,0,0,0,0,0
10,6,2986,1,0,138,276,553,0,0,0,0,0,0,0,0
10,6,4095,1,0,21,42,85,0,0,0,0,0,0,0,0
10,5,3060,1,1,73,147,294,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,3117,1,2,134,269,538,0,0,0,0,0,0,0,0
10,6,2750,0,0,136,273,547,7,6,2774,1,7,142,285,570
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,3887,1,0,117,234,468,0,0,0,0,0,0,0,0
10,6,4095,1,0,49,98,197,10,5,1559,0,1,61,122,244
10,5,2858,1,0,108,217,434,0,0,0,0,0,0,0,0
10,4,255,0,0,128,256,513,0,0,0,0,0,0,0,0
10,5,1023,1,0,31,62,125,0,0,0,0,0,0,0,0
10,6,4078,1,1,40,81,163,10,4,3424,1,2,32,65,130
10,4,401,1,0,126,253,506,0,0,0,0,0,0,0,0
10,6,4091,1,0,110,220,440,0,0,0,0,0,0,0,0
10,6,4095,1,0,31,62,125,0,0,0,0,0,0,0,0
10,6,2734,0,0,128,257,514,0,0,0,0,0,0,0,0
10,4,4080,0,0,90,180,361,0,0,0,0,0,0,0,0
10,6,4095,1,0,68,136,273,0,0,0,0,0,0,0,0
10,6,4095,1,0,73,146,293,0,0,0,0,0,0,0,0
10,6,4091,1,0,84,168,336,0,0,0,0,0,0,0,0
10,6,4079,1,0,145,290,580,0,0,0,0,0,0,0,0
10,6,4095,1,0,12,24,49,0,0,0,0,0,0,0,0
9,4,4048,1,4,61,123,247,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,10,20,41,0,0,0,0,0,0,0,0
10,6,4095,1,0,115,230,461,0,0,0,0,0,0,0,0
10,6,4095,1,0,44,88,177,0,0,0,0,0,0,0,0
10,4,3900,0,0,82,164,329,0,0,0,0,0,0,0,0
10,5,3262,1,0,75,151,303,0,0,0,0,0,0,0,0
9,6,2991,1,4,155,311,622,0,0,0,0,0,0,0,0
9,5,2879,1,4,12,25,51,0,0,0,0,0,0,0,0
10,6,4090,1,1,1,3,7,0,0,0,0,0,0,0,0
10,4,3788,0,0,152,304,609,0,0,0,0,0,0,0,0
10,4,255,0,0,77,154,309,0,0,0,0,0,0,0,0
8,6,1407,0,4,82,165,330,10,6,2981,1,2,92,184,368
10,6,2734,0,0,121,243,486,0,0,0,0,0,0,0,0
10,6,4027,1,0,36,72,144,0,0,0,0,0,0,0,0
9,5,2286,1,5,50,100,201,0,0,0,0,0,0,0,0
2,5,761,0,12,26,52,105,0,0,0,0,0,0,0,0
10,6,4095,1,0,140,280,561,0,0,0,0,0,0,0,0
10,6,2794,1,0,68,137,274,0,0,0,0,0,0,0,0
10,5,2858,1,0,142,285,570,0,0,0,0,0,0,0,0
10,5,1206,0,0,16,32,64,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,136,272,545,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,3949,1,8,77,154,308,5,6,1383,1,11,66,132,264
10,6,4095,1,0,106,212,425,0,0,0,0,0,0,0,0
8,5,347,0,4,111,223,447,0,0,0,0,0,0,0,0
10,6,2985,1,1,32,64,128,0,0,0,0,0,0,0,0
10,5,2732,0,1,85,171,343,0,0,0,0,0,0,0,0
10,4,4035,1,0,74,148,297,0,0,0,0,0,0,0,0
10,5,3816,1,1,97,195,390,0,0,0,0,0,0,0,0
10,6,4095,1,0,62,124,249,0,0,0,0,0,0,0,0
10,6,4094,1,1,34,68,136,0,0,0,0,0,0,0,0
8,6,3770,0,5,123,246,492,0,0,0,0,0,0,0,0
10,6,2734,0,0,4,9,18,0,0,0,0,0,0,0,0
10,6,4091,1,0,3,6,12,0,0,0,0,0,0,0,0
10,6,4095,1,0,136,272,545,0,0,0,0,0,0,0,0
10,6,4010,1,1,20,41,82,0,0,0,0,0,0,0,0
10,6,3071,0,1,12,24,49,0,0,0,0,0,0,0,0
10,6,4095,1,0,147,294,589,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,887,1,5,13,26,52,0,0,0,0,0,0,0,0
10,4,126,0,2,39,78,157,2,4,3952,0,12,13,26,53
8,6,2041,0,5,137,275,551,7,5,3014,1,7,153,307,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,2856,1,0,54,109,218,0,0,0,0,0,0,0,0
10,6,3839,0,0,103,206,413,0,0,0,0,0,0,0,0
9,6,4073,1,3,127,255,510,9,5,2924,1,4,121,242,485
10,6,4095,1,0,37,74,149,0,0,0,0,0,0,0,0
10,6,4094,1,1,114,228,456,0,0,0,0,0,0,0,0
10,5,4047,0,0,61,122,245,0,0,0,0,0,0,0,0
8,4,620,0,3,113,227,454,10,4,504,0,2,135,271,543
6,4,2275,0,7,89,178,357,0,0,0,0,0,0,0,0
10,5,3979,1,0,109,219,439,0,0,0,0,0,0,0,0
10,5,2984,1,0,49,98,197,0,0,0,0,0,0,0,0
10,6,3418,1,0,71,143,287,0,0,0,0,0,0,0,0
10,6,3002,1,0,86,173,346,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,87,174,349,0,0,0,0,0,0,0,0
10,5,3903,0,0,72,144,289,0,0,0,0,0,0,0,0
10,6,4095,1,0,83,166,333,0,0,0,0,0,0,0,0
2,5,2282,0,12,62,125,250,5,4,691,1,11,92,184,368
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,3135,1,0,21,42,85,0,0,0,0,0,0,0,0
10,5,4092,0,0,138,276,553,0,0,0,0,0,0,0,0
3,6,4009,1,15,44,88,177,10,4,2317,0,0,50,100,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4013,1,2,102,205,410,0,0,0,0,0,0,0,0
10,6,4074,1,2,59,119,239,10,5,3978,1,1,53,107,214
10,5,4047,0,0,137,274,549,0,0,0,0,0,0,0,0
10,6,4095,1,0,20,40,81,0,0,0,0,0,0,0,0
10,5,1023,1,0,103,206,413,0,0,0,0,0,0,0,0
10,6,4015,1,0,66,132,264,10,5,4018,1,1,56,113,227
10,6,2731,0,1,134,269,538,10,6,2731,0,1,140,281,562
10,6,4095,1,0,18,36,73,0,0,0,0,0,0,0,0
10,4,2976,1,0,30,60,121,0,0,0,0,0,0,0,0
6,6,4031,0,6,128,257,514,0,0,0,0,0,0,0,0
10,6,4095,1,0,30,60,121,0,0,0,0,0,0,0,0
10,6,2734,0,0,129,259,518,0,0,0,0,0,0,0,0
9,6,1431,1,3,77,155,310,0,0,0,0,0,0,0,0
10,6,4095,1,0,67,134,269,0,0,0,0,0,0,0,0
8,6,2009,0,4,130,261,522,0,0,0,0,0,0,0,0
10,6,4095,1,0,26,52,105,0,0,0,0,0,0,0,0
10,5,4092,0,0,17,34,69,0,0,0,0,0,0,0,0
4,4,3024,0,11,34,68,136,0,0,0,0,0,0,0,0
10,5,619,0,2,122,244,489,10,5,1211,0,2,128,257,514
6,6,2415,0,8,99,199,399,0,0,0,0,0,0,0,0
10,6,4095,1,0,90,180,361,3,4,255,1,13,107,214,429
10,6,4095,1,0,69,138,277,0,0,0,0,0,0,0,0
10,6,2794,1,0,63,127,254,0,0,0,0,0,0,0,0
10,6,3759,0,0,93,187,375,0,0,0,0,0,0,0,0
10,4,4080,0,0,122,244,489,0,0,0,0,0,0,0,0
10,6,2795,0,0,35,71,143,0,0,0,0,0,0,0,0
10,5,3768,1,0,109,219,438,0,0,0,0,0,0,0,0
8,4,1392,0,4,44,89,179,9,4,3620,1,3,49,99,199
10,5,1784,0,2,62,125,251,0,0,0,0,0,0,0,0
2,4,3164,0,13,101,202,405,0,0,0,0,0,0,0,0
10,6,3754,1,1,145,290,581,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,2275,0,7,151,302,605,0,0,0,0,0,0,0,0
10,5,1018,1,2,7,14,28,10,5,2721,1,1,12,25,51
6,6,1529,0,6,116,233,466,0,0,0,0,0,0,0,0
10,5,3323,1,0,40,80,160,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,2991,0,1,118,237,475,0,0,0,0,0,0,0,0
8,4,428,0,4,20,41,82,0,0,0,0,0,0,0,0
10,6,4095,1,0,4,8,17,0,0,0,0,0,0,0,0
10,6,4095,1,0,154,308,617,0,0,0,0,0,0,0,0
10,5,3626,1,1,3,7,14,0,0,0,0,0,0,0,0
10,4,255,0,0,153,306,613,0,0,0,0,0,0,0,0
10,5,3000,1,0,45,91,183,0,0,0,0,0,0,0,0
10,6,4095,1,0,112,224,449,0,0,0,0,0,0,0,0
10,6,4095,1,0,126,252,505,0,0,0,0,0,0,0,0
10,6,4095,1,0,81,162,325,0,0,0,0,0,0,0,0
10,5,4083,0,0,77,154,309,0,0,0,0,0,0,0,0
10,6,4095,1,0,90,180,361,0,0,0,0,0,0,0,0
10,6,4095,1,0,67,134,269,0,0,0,0,0,0,0,0
10,6,2731,0,1,148,297,594,0,0,0,0,0,0,0,0
10,4,2691,0,1,8,17,35,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,927,0,0,45,91,183,0,0,0,0,0,0,0,0
2,4,843,0,14,112,224,449,0,0,0,0,0,0,0,0
10,5,3886,1,1,122,245,491,8,4,806,0,3,116,233,467
10,6,4095,1,0,34,68,137,0,0,0,0,0,0,0,0
10,6,4095,1,0,116,232,465,0,0,0,0,0,0,0,0
8,5,3369,0,4,41,82,165,0,0,0,0,0,0,0,0
10,6,4095,1,0,70,140,281,0,0,0,0,0,0,0,0
7,4,4064,1,8,58,116,233,0,0,0,0,0,0,0,0
10,6,4095,1,0,141,282,565,0,0,0,0,0,0,0,0
10,6,4095,1,0,17,34,69,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,1868,0,2,123,247,495,10,4,3119,1,0,139,278,556
10,6,4095,1,0,68,136,273,0,0,0,0,0,0,0,0
10,5,4083,0,0,91,182,365,0,0,0,0,0,0,0,0
10,5,2984,1,0,148,296,593,0,0,0,0,0,0,0,0
10,5,3903,0,0,11,22,45,10,4,125,0,0,2,4,9
4,5,1599,0,9,151,302,605,0,0,0,0,0,0,0,0
10,6,4095,1,0,17,34,69,0,0,0,0,0,0,0,0
10,6,4095,1,0,140,280,561,0,0,0,0,0,0,0,0
10,6,4094,1,1,71,142,284,0,0,0,0,0,0,0,0
10,6,4095,1,0,132,264,529,0,0,0,0,0,0,0,0
10,4,831,1,0,27,54,109,0,0,0,0,0,0,0,0
10,5,4047,0,0,83,166,333,0,0,0,0,0,0,0,0
10,6,3950,1,0,75,151,302,0,0,0,0,0,0,0,0
10,5,4092,0,0,127,254,509,0,0,0,0,0,0,0,0
10,5,4083,0,0,30,60,121,0,0,0,0,0,0,0,0
10,6,4095,1,0,97,194,389,0,0,0,0,0,0,0,0
10,6,4011,1,0,61,123,247,0,0,0,0,0,0,0,0
10,6,4091,1,0,92,184,368,0,0,0,0,0,0,0,0
10,6,3823,0,0,66,132,264,0,0,0,0,0,0,0,0
10,6,3754,1,1,152,304,609,0,0,0,0,0,0,0,0
10,6,4095,1,0,2,4,9,0,0,0,0,0,0,0,0
7,5,4072,1,8,20,40,81,0,0,0,0,0,0,0,0
10,6,2495,0,2,132,265,531,2,5,874,0,13,140,280,560
3,5,3820,1,14,69,139,279,0,0,0,0,0,0,0,0
10,5,1597,0,0,127,254,509,0,0,0,0,0,0,0,0
10,6,3834,1,1,137,275,551,0,0,0,0,0,0,0,0
10,6,2734,0,0,19,39,78,0,0,0,0,0,0,0,0
10,6,4095,1,0,124,248,497,0,0,0,0,0,0,0,0
10,6,4095,1,0,33,66,133,0,0,0,0,0,0,0,0
10,6,4095,1,0,45,90,181,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,2303,1,11,110,220,441,4,4,3213,0,11,105,211,422
10,5,1023,1,0,31,62,125,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,3824,0,0,125,250,501,0,0,0,0,0,0,0,0
10,6,4095,1,0,34,68,137,0,0,0,0,0,0,0,0
10,6,3067,0,0,44,88,176,0,0,0,0,0,0,0,0
10,6,4095,1,0,116,232,465,7,6,4074,1,8,122,244,489
10,6,4095,1,0,123,246,493,0,0,0,0,0,0,0,0
10,6,4095,1,0,36,72,145,0,0,0,0,0,0,0,0
10,6,4095,1,0,85,170,341,0,0,0,0,0,0,0,0
10,6,2986,1,0,72,144,289,0,0,0,0,0,0,0,0
2,5,2732,0,15,55,111,223,0,0,0,0,0,0,0,0
10,6,4095,1,0,80,160,321,0,0,0,0,0,0,0,0
10,6,3071,0,1,94,188,377,0,0,0,0,0,0,0,0
10,6,1919,0,2,63,127,255,0,0,0,0,0,0,0,0
10,5,4083,0,0,99,198,397,9,4,2254,1,5,108,216,433
10,6,4095,1,0,60,120,241,0,0,0,0,0,0,0,0
3,4,1081,1,12,13,26,52,0,0,0,0,0,0,0,0
10,6,3774,1,0,132,265,531,7,6,3670,1,7,125,250,501
10,6,4095,1,0,83,166,333,0,0,0,0,0,0,0,0
10,6,1401,0,1,76,153,307,0,0,0,0,0,0,0,0
9,4,249,1,5,127,254,508,0,0,0,0,0,0,0,0
10,6,3770,1,0,39,79,158,0,0,0,0,0,0,0,0
8,6,3675,0,5,105,211,423,0,0,0,0,0,0,0,0
10,6,2747,0,1,35,71,143,0,0,0,0,0,0,0,0
8,4,573,0,4,140,280,560,0,0,0,0,0,0,0,0
6,6,3679,0,6,30,61,123,2,6,1790,0,14,20,41,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,127,254,509,0,0,0,0,0,0,0,0
10,6,3753,1,2,31,62,124,0,0,0,0,0,0,0,0
10,6,4095,1,0,69,138,277,0,0,0,0,0,0,0,0
10,6,4095,1,0,89,178,357,0,0,0,0,0,0,0,0
10,6,3774,1,0,20,41,83,0,0,0,0,0,0,0,0
10,4,484,1,0,2,4,8,0,0,0,0,0,0,0,0
8,4,87,0,4,155,311,622,0,0,0,0,0,0,0,0
4,6,3670,0,11,126,253,507,0,0,0,0,0,0,0,0
10,5,4017,1,2,4,8,17,0,0,0,0,0,0,0,0
10,6,2814,0,0,8,17,35,0,0,0,0,0,0,0,0
10,6,4095,1,0,12,24,49,0,0,0,0,0,0,0,0
10,6,3818,1,1,146,293,586,0,0,0,0,0,0,0,0
10,6,3046,1,1,74,148,297,0,0,0,0,0,0,0,0
10,5,1023,1,0,83,166,333,0,0,0,0,0,0,0,0
10,6,4095,1,0,39,78,157,0,0,0,0,0,0,0,0
10,6,3691,0,0,119,239,478,0,0,0,0,0,0,0,0
10,6,3006,0,0,26,53,107,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,2428,0,8,29,58,116,0,0,0,0,0,0,0,0
10,6,2734,0,0,141,283,566,0,0,0,0,0,0,0,0
6,6,3775,0,6,18,37,74,9,6,1390,1,3,35,71,143
10,6,1371,0,2,155,310,620,0,0,0,0,0,0,0,0
10,6,4078,1,1,20,41,83,10,6,4009,1,2,27,54,109
10,6,4087,1,1,137,275,551,0,0,0,0,0,0,0,0
10,6,4095,1,0,147,294,589,0,0,0,0,0,0,0,0
10,6,4095,1,0,10,20,41,0,0,0,0,0,0,0,0
10,6,4095,1,0,137,274,549,0,0,0,0,0,0,0,0
10,4,2190,0,0,21,43,86,0,0,0,0,0,0,0,0
9,6,4069,1,3,144,288,577,10,6,2734,0,0,155,311,622
6,6,2026,0,6,8,17,35,0,0,0,0,0,0,0,0
10,6,4095,1,0,2,4,9,0,0,0,0,0,0,0,0
10,5,2303,0,1,152,304,609,0,0,0,0,0,0,0,0
10,4,255,0,0,34,68,137,0,0,0,0,0,0,0,0
10,6,3839,0,0,135,270,541,0,0,0,0,0,0,0,0
10,6,2731,0,1,24,49,98,0,0,0,0,0,0,0,0
10,6,4095,1,0,79,158,317,0,0,0,0,0,0,0,0
10,6,2027,0,1,32,65,131,10,6,4078,1,1,41,83,167
10,5,3903,0,0,116,232,465,0,0,0,0,0,0,0,0
10,6,2734,0,0,97,195,390,0,0,0,0,0,0,0,0
10,6,2731,0,1,59,119,238,0,0,0,0,0,0,0,0
10,6,4095,1,0,148,296,593,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,1000,1,8,110,220,441,0,0,0,0,0,0,0,0
10,6,4095,1,0,54,108,217,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2002,0,0,30,60,121,8,4,107,0,4,69,138,276
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,3486,0,5,146,293,587,0,0,0,0,0,0,0,0
10,6,4095,1,0,12,24,49,0,0,0,0,0,0,0,0
10,6,4095,1,0,42,84,169,0,0,0,0,0,0,0,0
10,6,4095,1,0,115,230,461,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,144,288,577,0,0,0,0,0,0,0,0
10,6,2747,0,1,98,197,395,0,0,0,0,0,0,0,0
10,6,3829,1,2,60,120,241,0,0,0,0,0,0,0,0
10,5,4003,1,0,57,115,231,0,0,0,0,0,0,0,0
10,5,3977,1,2,99,198,397,0,0,0,0,0,0,0,0
10,4,3660,0,0,128,257,514,2,4,2754,0,13,113,226,453
10,6,4095,1,0,40,80,161,0,0,0,0,0,0,0,0
